1	103
2	108
3	136
4	114
5	109
6	103
7	107
8	114
9	120
10	119
11	131
12	112
13	135
14	134
15	115
16	135
17	136
18	129
19	110
20	103
21	123
22	133
23	134
24	139
25	106
26	101
27	100
28	102
29	125
30	124
31	122
32	108
33	114
34	123
35	115
36	111
37	130
38	106
39	131
40	103
41	128
42	135
43	140
44	140
45	117
46	109
47	122
48	120
49	100
50	136
51	108
52	110
53	119
54	101
55	137
56	110
57	115
58	138
59	107
60	107
61	103
62	105
63	130
64	137
65	137
66	122
67	138
68	111
69	119
70	103
71	104
72	129
73	138
74	107
75	115
76	129
77	133
78	134
79	121
80	138
81	120
82	120
83	101
84	130
85	115
86	111
87	129
88	113
89	127
90	104
91	137
92	133
93	139
94	123
95	100
96	123
97	105
98	103
99	103
100	135
