1	128
2	101
3	122
4	104
5	109
6	136
7	116
8	110
9	134
10	124
11	103
12	136
13	110
14	123
15	139
16	105
17	133
18	111
19	123
20	103
21	113
22	124
23	115
24	112
25	103
26	106
27	128
28	126
29	120
30	127
31	127
32	135
33	117
34	101
35	129
36	124
37	115
38	137
39	106
40	135
41	104
42	126
43	121
44	140
45	130
46	125
47	118
48	121
49	139
50	128
51	100
52	113
53	117
54	116
55	120
56	103
57	126
58	110
59	101
60	103
61	108
62	131
63	130
64	107
65	138
66	108
67	119
68	108
69	135
70	115
71	131
72	137
73	104
74	128
75	139
76	128
77	103
78	115
79	122
80	118
81	129
82	106
83	127
84	133
85	126
86	114
87	118
88	101
89	121
90	126
91	138
92	105
93	135
94	103
95	127
96	114
97	136
98	114
99	102
100	121
